gene_chrom	gene_start	gene_end	region_chrom	region_start	region_end	gene_id	gene_strand	region_id	target	subset	gene_expr_change	distance_to_tss	ABC_score
chr11	5289581	5526847	chr11	5193192	5193397	ENSG00000213931	-	chr11:5193192-5193397	negative	train	0.0097875454936606	333449	0.00044666542
chr11	5289581	5526847	chr11	5181240	5181551	ENSG00000213931	-	chr11:5181240-5181551	negative	test	0.0481043615905037	345295	0.0021295541
chr11	5289581	5526847	chr11	5174785	5175596	ENSG00000213931	-	chr11:5174785-5175596	negative	train	0.017483339811561	351250	0.0017708802
chr11	5289581	5526847	chr11	5172752	5173423	ENSG00000213931	-	chr11:5172752-5173423	negative	train	0.044998910036274	353423	0.0067828619
chr11	5289581	5526847	chr11	5152815	5153648	ENSG00000213931	-	chr11:5152815-5153648	negative	test	-0.0856555637800978	373198	0.0049119778800000005
chr11	5289581	5526847	chr11	5150278	5151217	ENSG00000213931	-	chr11:5150278-5151217	negative	train	0.0370683597426975	375629	0.0035684232
chr11	5289581	5526847	chr11	5145268	5145874	ENSG00000213931	-	chr11:5145268-5145874	negative	train	0.0433175143447957	380972	0.0020515291
chr11	5289581	5526847	chr11	5128464	5128984	ENSG00000213931	-	chr11:5128464-5128984	negative	train	0.0284674935254596	397862	0.0012977936
chr11	5289581	5526847	chr11	5108199	5109066	ENSG00000213931	-	chr11:5108199-5109066	negative	train	-0.0740952229895409	417780	0.00075457834
chr11	5253907	5256600	chr11	5301799	5302127	ENSG00000223609	-	chr11:5301799-5302127	positive	train	-1.09042813769104	45200	0.028798488
chr11	5253907	5256600	chr11	5257565	5257753	ENSG00000223609	-	chr11:5257565-5257753	negative	train	-1.41910601037633	966	0.0071852226
chr11	5253907	5256600	chr11	5263286	5263725	ENSG00000223609	-	chr11:5263286-5263725	negative	train	-0.0310814374982242	6687	0.034009737
chr11	5253907	5256600	chr11	5249048	5249254	ENSG00000223609	-	chr11:5249048-5249254	negative	train	-0.512672447778879	7345	0.0056821126
chr11	5253907	5256600	chr11	5264157	5265402	ENSG00000223609	-	chr11:5264157-5265402	negative	train	-1.12942277486467	7558	0.15218607
chr11	5253907	5256600	chr11	5265717	5266440	ENSG00000223609	-	chr11:5265717-5266440	negative	train	-0.284791659514833	9118	0.051004506
chr11	5253907	5256600	chr11	5246733	5247091	ENSG00000223609	-	chr11:5246733-5247091	negative	train	0.0076691239084323	9508	0.0057440923
chr11	5253907	5256600	chr11	5245724	5246439	ENSG00000223609	-	chr11:5245724-5246439	negative	train	-0.49330438492853	10160	0.034086219
chr11	5253907	5256600	chr11	5278641	5278870	ENSG00000223609	-	chr11:5278641-5278870	negative	train	-0.0669305819559676	22042	0.002452087
chr11	5253907	5256600	chr11	5279780	5280229	ENSG00000223609	-	chr11:5279780-5280229	negative	train	0.310278942020645	23181	0.0093253155
chr11	5253907	5256600	chr11	5225934	5226547	ENSG00000223609	-	chr11:5225934-5226547	negative	train	0.669088691274139	30052	0.011063302
chr11	5253907	5256600	chr11	5288286	5289001	ENSG00000223609	-	chr11:5288286-5289001	negative	test	0.487288201013083	31687	0.0050764812
chr11	5253907	5256600	chr11	5291017	5291427	ENSG00000223609	-	chr11:5291017-5291427	negative	test	-0.360896398289561	34418	0.0069631047
chr11	5253907	5256600	chr11	5219657	5219778	ENSG00000223609	-	chr11:5219657-5219778	negative	test	-0.437232266490643	36821	0.00032028317
chr11	5253907	5256600	chr11	5293979	5294173	ENSG00000223609	-	chr11:5293979-5294173	negative	train	-0.146319702826064	37380	0.0085855047
chr11	5253907	5256600	chr11	5218906	5219141	ENSG00000223609	-	chr11:5218906-5219141	negative	train	-0.208841723643441	37458	0.0010843635
chr11	5253907	5256600	chr11	5217248	5217694	ENSG00000223609	-	chr11:5217248-5217694	negative	train	0.25442118285866	38905	0.0030350226
chr11	5253907	5256600	chr11	5296683	5297442	ENSG00000223609	-	chr11:5296683-5297442	negative	train	-0.288988666576938	40084	0.015244546
chr11	5253907	5256600	chr11	5299157	5299284	ENSG00000223609	-	chr11:5299157-5299284	negative	valid	-0.0195461224170383	42558	0.0037718047
chr11	5253907	5256600	chr11	5300032	5300234	ENSG00000223609	-	chr11:5300032-5300234	negative	valid	0.267797385134451	43433	0.0050545615
chr11	5253907	5256600	chr11	5301733	5302316	ENSG00000223609	-	chr11:5301733-5302316	negative	train	-0.100799413955042	45134	0.028798488
chr11	5253907	5256600	chr11	5305725	5306426	ENSG00000223609	-	chr11:5305725-5306426	negative	train	-0.90612673590644	49126	0.033829655
chr11	5253907	5256600	chr11	5309187	5309888	ENSG00000223609	-	chr11:5309187-5309888	negative	train	-0.215182219918743	52588	0.033747696
chr11	5253907	5256600	chr11	5310479	5310697	ENSG00000223609	-	chr11:5310479-5310697	negative	train	-0.0937556216905637	53880	0.02877668
chr11	5253907	5256600	chr11	5312412	5312913	ENSG00000223609	-	chr11:5312412-5312913	negative	train	-0.118093735105921	55813	0.0081574739
chr11	5253907	5256600	chr11	5314241	5314443	ENSG00000223609	-	chr11:5314241-5314443	negative	train	-0.177424602391723	57642	0.004171382
chr11	5253907	5256600	chr11	5318936	5319389	ENSG00000223609	-	chr11:5318936-5319389	negative	test	-0.0954098460679869	62337	0.0023692335
chr11	5253907	5256600	chr11	5193192	5193397	ENSG00000223609	-	chr11:5193192-5193397	negative	train	0.0102511545575585	63202	0.00073807794
chr11	5253907	5256600	chr11	5181240	5181551	ENSG00000223609	-	chr11:5181240-5181551	negative	train	0.0090330226261041	75048	0.0034835418
chr11	5253907	5256600	chr11	5174785	5175596	ENSG00000223609	-	chr11:5174785-5175596	negative	train	0.0649140563129493	81003	0.0035442373
chr11	5253907	5256600	chr11	5172752	5173423	ENSG00000223609	-	chr11:5172752-5173423	negative	train	-0.0097099281539359	83176	0.0082289865
chr11	5253907	5256600	chr11	5355587	5357042	ENSG00000223609	-	chr11:5355587-5357042	negative	train	-0.0034091837162186	98988	0.0022304112
chr11	5253907	5256600	chr11	5357552	5358004	ENSG00000223609	-	chr11:5357552-5358004	negative	train	-0.0902203380400906	100953	0.0015471129
chr11	5253907	5256600	chr11	5152815	5153648	ENSG00000223609	-	chr11:5152815-5153648	negative	train	-0.406737827207706	102951	0.0098144735
chr11	5253907	5256600	chr11	5150278	5151217	ENSG00000223609	-	chr11:5150278-5151217	negative	train	-0.123716704778681	105382	0.0071299577
chr11	5253907	5256600	chr11	5145268	5145874	ENSG00000223609	-	chr11:5145268-5145874	negative	train	-0.0560392779098984	110725	0.0049211566
chr11	5253907	5256600	chr11	5128464	5128984	ENSG00000223609	-	chr11:5128464-5128984	negative	train	0.173318466465787	127615	0.00099637874
chr11	5253907	5256600	chr11	5384994	5385322	ENSG00000223609	-	chr11:5384994-5385322	negative	valid	-0.341142962458256	128395	0.0027005534
chr11	5253907	5256600	chr11	5108199	5109066	ENSG00000223609	-	chr11:5108199-5109066	negative	train	0.0325408163888845	147533	0.0013015472
chr11	5253907	5256600	chr11	5012185	5012772	ENSG00000223609	-	chr11:5012185-5012772	negative	train	0.175882059888011	243827	0.00037582962
chr11	5253907	5256600	chr11	5525494	5526063	ENSG00000223609	-	chr11:5525494-5526063	negative	train	0.149486300537724	268895	0.0048952369
chr11	5253907	5256600	chr11	5526713	5526942	ENSG00000223609	-	chr11:5526713-5526942	negative	train	0.470059572573699	270114	0.0031576183
chr11	5253907	5256600	chr11	5527034	5527277	ENSG00000223609	-	chr11:5527034-5527277	negative	train	0.36480903464583	270435	0.0031576183
chr11	5253907	5256600	chr11	5529255	5529524	ENSG00000223609	-	chr11:5529255-5529524	negative	train	-0.349362548718263	272656	0.00059697736
chr11	5253907	5256600	chr11	5552297	5552493	ENSG00000223609	-	chr11:5552297-5552493	negative	train	0.0921152275038253	295698	0.0020243778
chr11	5253907	5256600	chr11	5552521	5553049	ENSG00000223609	-	chr11:5552521-5553049	negative	train	0.182447065487048	295922	0.0020243778
chr11	5253907	5256600	chr11	5555054	5555871	ENSG00000223609	-	chr11:5555054-5555871	negative	test	0.114544475725434	298455	0.0010014233
chr11	5253907	5256600	chr11	5571844	5572179	ENSG00000223609	-	chr11:5571844-5572179	negative	train	-0.0014902434314727	315245	0.00025348858
chr11	5253907	5256600	chr11	5577987	5578384	ENSG00000223609	-	chr11:5577987-5578384	negative	train	-0.289569926830094	321388	0.00067664042
chr11	5253907	5256600	chr11	5585555	5585902	ENSG00000223609	-	chr11:5585555-5585902	negative	train	0.476259416100667	328956	0.00054513994
chr11	5253907	5256600	chr11	4913190	4913802	ENSG00000223609	-	chr11:4913190-4913802	negative	test	-0.009876255926946	342797	0.00038255493
chr11	5253907	5256600	chr11	4911541	4911924	ENSG00000223609	-	chr11:4911541-4911924	negative	train	-0.0779184099617471	344675	0.00021464491
chr11	5253907	5256600	chr11	5601886	5602076	ENSG00000223609	-	chr11:5601886-5602076	negative	train	-0.139906899764622	345287	0.0013312541
chr11	5253907	5256600	chr11	5602189	5602675	ENSG00000223609	-	chr11:5602189-5602675	negative	train	-0.299673534818435	345590	0.0013312541
chr11	5253907	5256600	chr11	4903123	4904228	ENSG00000223609	-	chr11:4903123-4904228	negative	train	-0.160064738805016	352371	0.00049424065
chr11	5253907	5256600	chr11	5612857	5613333	ENSG00000223609	-	chr11:5612857-5613333	negative	train	-0.2836480054703	356258	0.00099198389
chr11	5253907	5256600	chr11	5617133	5617668	ENSG00000223609	-	chr11:5617133-5617668	negative	train	0.178958782448722	360534	0.0079566651
chr11	5253907	5256600	chr11	5617707	5618540	ENSG00000223609	-	chr11:5617707-5618540	negative	test	-0.0286918086759123	361108	0.0079566651
chr11	5253907	5256600	chr11	5621515	5622094	ENSG00000223609	-	chr11:5621515-5622094	negative	test	-0.286990868755209	364916	0.0014039823
chr11	5253907	5256600	chr11	5641812	5642824	ENSG00000223609	-	chr11:5641812-5642824	negative	train	-0.125735382759736	385213	0.00063871248
chr11	5253907	5256600	chr11	5705627	5706756	ENSG00000223609	-	chr11:5705627-5706756	negative	train	0.282030916325631	449028	0.010749179
